"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"1/11/2017","Paint Spot","The Paint Spot Bill Payment","49.70","debit","Home Improvement","Adv Tiered Interest Chkg","",""
"1/11/2017","Land's End","LANDS END 800-332-4700 WI","101.90","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"1/10/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","20.15","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"1/10/2017","Kaiser Permanente","KAISER PHARM 281 FOLSOM CA","37.80","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"1/09/2017","Arco","ARCO PAYPOINT 01/07 #000260995 PURCHASE ARCO PAYPOINT CAMERON PARK CA","22.39","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"1/09/2017","AT&T","ATT DES:Payment ID:XXXXX5012EPAYS INDN:sherry l hulbert CO ID:XXXXX31004 PPD","90.18","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"1/09/2017","Corelogic Des Lc","CORELOGIC, INC DES:LC010617-R ID:4039763 INDN:GARY F HULBERT CO ID:XXXXX68610...","530.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"1/09/2017","Amazon","Amazon Digital Svcs 866-216-1072 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"1/07/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","271.58","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"1/06/2017","AT&T","AT&T*BILL PAYMENT WWW.ATT.COM TX","376.20","debit","bus phone/internet","Citi Dividend Platinum Select Visa Card","",""
"1/06/2017","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","26.49","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"1/06/2017","Counter","Counter Credit","6457.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"1/06/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2500.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"1/06/2017","Nvs Pmd","NVS PMD DES:PAYMENT ID:751114 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1650.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"1/06/2017","Kaiser Permanente","Kaiser Permanente Bill Payment","14.48","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"1/05/2017","California Kitchen","CALIFORNIA KITCHEN PLACERVILLE CA","47.83","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"1/05/2017","Ameritas Uc Des","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"1/04/2017","Thank You","PAYMENT THANK YOU","2045.99","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"1/04/2017","Kaiser Permanente","KAISER PERMANENTE Bill Payment","623.60","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"1/04/2017","Arco","ARCO PAYPOINT 01/04 #000104387 PURCHASE ARCO PAYPOINT DAVIS CA","21.85","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"1/04/2017","Corelogic Des Lc","CORELOGIC, INC DES:LC010317-L ID:4020973 INDN:GARY F HULBERT CO ID:XXXXX68610...","345.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"1/04/2017","Kaiser Permanente","KAISER PERMANENTE Bill Payment","678.28","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"1/04/2017","Transfer to Citi Dividend Platinum Select Visa Card","CITIBANK VISA Bill Payment","2045.99","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"1/04/2017","Transfer from Adv Tiered Interest Chkg","PAYMENT - THANK YOU","2045.99","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"1/03/2017","Access Display Group","PAYPAL *ACCESSDISPLAYGR 516-678-7772 NY","70.84","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"1/03/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","4.10","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"1/03/2017","Ferrell Gas","FERRELLGAS L P 800-8747699 MO","459.73","debit","Propane Gas","Citi Dividend Platinum Select Visa Card","",""
"1/03/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","21.60","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"1/02/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","22.85","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"1/02/2017","Walgreens","WALGREENS #10599 CAMERON PARK CA","82.78","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"1/01/2017","House Of Pain","MINIS HOUSE OF PAIN 916-9337246 CA","225.00","debit","Gym","Citi Dividend Platinum Select Visa Card","",""
"1/01/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","26.18","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"12/30/2016","Expedia","EXPEDIA7233299293412 EXPEDIA.COM WA","76.92","debit","Travel","Citi Dividend Platinum Select Visa Card","",""
"12/30/2016","Delta","DELTA AIR 0067933850051BELLEVUE WA","164.20","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"12/30/2016","Delta","DELTA AIR 0067933850050BELLEVUE WA","164.20","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"12/30/2016","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:749977 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1680.00","credit","Reimbursement","Adv Tiered Interest Chkg","",""
"12/29/2016","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","26.32","debit","Restaurants","Citi Dividend Platinum Select Visa Card","",""
"12/29/2016","Amazon","AmazonPrime Membership amzn.com/prmeWA","106.43","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/29/2016","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","104.49","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/29/2016","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","1550.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/29/2016","Arco","ARCO PAYPOINT 12/29 #000648550 PURCHASE ARCO PAYPOINT CAMERON PARK CA","27.11","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/28/2016","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","17.95","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/28/2016","Corelogic Des Lc","CORELOGIC, INC DES:LC122716-R ID:3987984 INDN:GARY F HULBERT CO ID:XXXXX68610...","530.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/28/2016","Corelogic Des Lc","CORELOGIC, INC DES:LC122716-L ID:3987235 INDN:GARY F HULBERT CO ID:XXXXX68610...","345.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/27/2016","Jo-Ann Stores","JO-ANN STORE #2203 FOLSOM CA","15.52","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/27/2016","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","17.67","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/27/2016","Bank America Des","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","841.69","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"12/26/2016","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/23/2016","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","34.37","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/23/2016","Walgreens","WALGREENS #10599 CAMERON PARK CA","18.61","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/23/2016","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:748778 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","750.00","credit","Reimbursement","Adv Tiered Interest Chkg","",""
"12/23/2016","Arco","ARCO PAYPOINT 12/23 #000121733 PURCHASE ARCO PAYPOINT CAMERON PARK CA","23.99","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/23/2016","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","1370.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/22/2016","A' La Mode Inc","A LA MODE INC 800-252-6633 FL","1399.00","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/22/2016","Safeway","SAFEWAY STORE 00017244 PLACERVILLE CA","57.15","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/22/2016","TJ Maxx","TJ MAXX #094 PLACERVILLE CA","43.81","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/22/2016","TJ Maxx","TJ MAXX #094 PLACERVILLE CA","37.58","credit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Costco","COSTCO WHSE #0765 FOLSOM CA","273.46","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","24.95","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Cost Plus World Market","COST PLUS WLD #178 FOLSOM CA","15.81","credit","Furnishings","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Babies ""R"" Us","BABIES R US #6447 FOLSOM CA","44.18","debit","Kids","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Aaron Brothers","AARON BROTHERS239 FOLSOM CA","20.24","credit","Hobbies","Citi Dividend Platinum Select Visa Card","",""
"12/21/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","5.36","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/20/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","27.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/20/2016","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","70.53","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/20/2016","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/20/2016","Corelogic Des Lc","CORELOGIC, INC DES:LC121916-L ID:3899660 INDN:GARY F HULBERT CO ID:XXXXX68610...","355.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/19/2016","Land's End","LANDS END 800-332-4700 WI","197.36","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/19/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","175.72","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/19/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/19/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","18.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/19/2016","Arco","ARCO PAYPOINT 12/17 #000303560 PURCHASE ARCO PAYPOINT CAMERON PARK CA","22.93","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/19/2016","Arco","ARCO PAYPOINT 12/17 #000544489 PURCHASE ARCO PAYPOINT CAMERON PARK CA","18.18","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/17/2016","Wal-Mart","WAL-MART #2054 JACKSON CA","15.30","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/17/2016","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/17/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","10.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/16/2016","Am Retail Online","AM RETAIL ONLINE PURCH 888-576-3896 MN","48.36","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/16/2016","Lammily Llc","LAMMILY LLC PITTSBURGH PA","31.87","debit","Uncategorized","Citi Dividend Platinum Select Visa Card","",""
"12/16/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","48.98","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/16/2016","Cost Plus World Market","WORLDMARKET.COM 877-967-5362 PA","16.23","debit","Furnishings","Citi Dividend Platinum Select Visa Card","",""
"12/16/2016","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:747623 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","520.00","credit","Reimbursement","Adv Tiered Interest Chkg","",""
"12/16/2016","Corelogic Des Lc","CORELOGIC, INC DES:LC121516-L ID:3867305 INDN:GARY F HULBERT CO ID:XXXXX68610...","75.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/16/2016","WinCo Foods","WINCO FOODS #5 12/16 #000636093 PURCHASE WINCO FOODS #53 2 Folsom CA","65.26","debit","Groceries","Adv Tiered Interest Chkg","",""
"12/16/2016","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2900.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/15/2016","Amazon","AMZ*BuzzFeed Inc 866-216-1072 WA","34.90","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/15/2016","Eddie Bauer","EDDIEBAUER.COM 800-426-6253 WA","161.76","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/15/2016","Studio 7 Salon","CHECKCARD 1214 IN *STUDIO 7 SALON BECK 916-7993109 CA 24692166349000037252212","60.00","debit","Personal Care","Adv Tiered Interest Chkg","",""
"12/15/2016","Check 1550","Check 1550","50.00","debit","Check","Adv Tiered Interest Chkg","",""
"12/14/2016","Kaiser Permanente","KAISER PHARM 281 FOLSOM CA","395.01","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","32.89","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","13.43","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","B.A.S.S.","BASS #4282 FOLSOM CA","145.02","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","Access Display Group","ACCESSDISPLAYGROUP 516-678-7772 NY","68.07","debit","Advertising","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","Walgreens","WALGREENS #11823 PLACERVILLE CA","12.68","credit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/14/2016","Check 1549","Check 1549","133.78","debit","Check","Adv Tiered Interest Chkg","",""
"12/14/2016","WinCo Foods","WINCO FOODS #5 12/14 #000638720 PURCHASE WINCO FOODS #53 2 Folsom CA","74.04","debit","Groceries","Adv Tiered Interest Chkg","",""
"12/13/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","37.86","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/13/2016","Interest Earned","Interest Earned","0.33","credit","Interest Income","Adv Tiered Interest Chkg","",""
"12/13/2016","Check 1544","Check 1544","4773.00","debit","Check","Adv Tiered Interest Chkg","",""
"12/12/2016","The UPS Store","THE UPS STORE 1726 CAMERON PARK CA","75.83","debit","Business Services","Citi Dividend Platinum Select Visa Card","",""
"12/12/2016","Youtube","GOOGLE *YouTube 855-492-5538 CA","14.99","debit","Home","Citi Dividend Platinum Select Visa Card","",""
"12/12/2016","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","73.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/12/2016","Metrolist","MetroList El Dorado Bill Payment","144.23","debit","Business Services","Adv Tiered Interest Chkg","",""
"12/12/2016","Viper Pest Control","Viper Pest Control Bill Payment","160.00","debit","Home Improvement","Adv Tiered Interest Chkg","",""
"12/12/2016","Arco","ARCO PAYPOINT 12/10 #000578859 PURCHASE ARCO PAYPOINT CAMERON PARK CA","20.79","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/11/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","59.36","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/11/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","23.94","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/11/2016","Amazon","Amazon.com AMZN.COM/BILLWA","130.25","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/10/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","27.48","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/10/2016","Home Depot","THE HOME DEPOT #6675 FOLSOM CA","23.25","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/09/2016","Etsy.com","Etsy.com - SugarSparkledK718-8557955 NY","20.00","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/09/2016","Amazon","AMAZON DIGITAL SVCS 866-2866-216-1072 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/09/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","30.30","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/09/2016","AT&T","ATT DES:Payment ID:XXXXX6012EPAYP INDN:sherry l hulbert CO ID:XXXXX31004 PPD","90.23","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"12/09/2016","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2180.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/09/2016","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:746625 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","350.00","credit","Reimbursement","Adv Tiered Interest Chkg","",""
"12/08/2016","Thank You","PAYMENT - THANK YOU","371.49","credit","Credit Card Payment","Discover More Card","",""
"12/08/2016","Target","TARGET 00010983 FOLSOM CA","31.22","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Sensitively Yours Inc","SENSITIVELY YOURS 970-416-0147 CO","28.85","debit","Business Services","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Costco","COSTCO WHSE #0765 FOLSOM CA","77.92","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Davis Micro LLC","PAYPAL *DAVISMICRO 402-935-7733 CA","28.86","debit","Business Services","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Cost Plus World Market","WORLDMARKET.COM 877-967-5362 PA","26.86","debit","Furnishings","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","35.78","debit","Restaurants","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Thank You","PAYMENT THANK YOU","6204.04","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Target","TARGET 00010983 FOLSOM CA","32.23","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/08/2016","Citibank Bill","Citibank Visa Bill Payment","6204.04","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"12/08/2016","Placerville Plaverville Ca","CHECKCARD 1207 PLACERVILLE 50 - S PLAVERVILLE CA 24224436343104017650450","8.00","debit","Uncategorized","Adv Tiered Interest Chkg","",""
"12/08/2016","Discover Bill","Discover Card Bill Payment","371.49","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"12/08/2016","E Dorado Disposal","E Dorado Disposal Bill Payment","59.02","debit","Trash Service","Adv Tiered Interest Chkg","",""
"12/07/2016","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","15.56","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/07/2016","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","16.14","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/07/2016","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","26.15","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/07/2016","TJ Maxx","TJ MAXX #094 PLACERVILLE CA","32.24","credit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/07/2016","Check 1545","Check 1545","17563.10","debit","Check","Adv Tiered Interest Chkg","",""
"12/07/2016","Ca Tlr Cash","CA TLR cash withdrawal from CHK 1199 Banking Ctr CAMERON PARK BANKING CEN...","2000.00","debit","Cash & ATM","Adv Tiered Interest Chkg","",""
"12/07/2016","Check 1547","Check 1547","1500.00","debit","Check","Adv Tiered Interest Chkg","",""
"12/07/2016","Check 1546","Check 1546","206.00","debit","Check","Adv Tiered Interest Chkg","",""
"12/07/2016","Bkofamerica ATM Deposit","BKOFAMERICA ATM 12/07 #000009649 DEPOSIT CAMERON PARK CAMERON PARK CA","1000.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/07/2016","Jamba Juice","CHECKCARD 1206 JAMBA JUICE 0590 QSR PLACERVILLE CA 24445006342600235675349","6.89","debit","Food & Dining","Adv Tiered Interest Chkg","",""
"12/07/2016","Arco","ARCO PAYPOINT 12/07 #000554009 PURCHASE ARCO PAYPOINT CAMERON PARK CA","23.92","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/06/2016","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","142.29","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/06/2016","Kaiser Permanente","KAISER CPP PHARM 256 LIVERMORE CA","21.65","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/05/2016","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","31.24","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/05/2016","Ameritas Uc Des","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"12/03/2016","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","92.42","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/03/2016","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","114.19","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","TJ Maxx","TJ MAXX #094 PLACERVILLE CA","58.04","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","OfficeMax","OFFICEMAX/OFFICEDEPOT #64PLACERVILLE CA","17.24","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","Online Shoes","ONLINESHOES.COM 604-6648073 WA","62.34","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","Plaverville Ca","PLACERVILLE 50 - S PLAVERVILLE CA","29.00","debit","Uncategorized","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","Kaiser Permanente","KAISER CPP PHARM 256 LIVERMORE CA","107.46","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","Americas Tire Co","AMERICAS-TIRE-CO CAN-30 FOLSOM CA","510.65","debit","Service & Parts","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","G S Smog","GS SMOG INC SHINGLE SPGS CA","60.00","debit","Service & Parts","Citi Dividend Platinum Select Visa Card","",""
"12/02/2016","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","1740.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/02/2016","Arco","ARCO PAYPOINT 12/02 #000976883 PURCHASE ARCO PAYPOINT PLACERVILLE CA","33.91","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/02/2016","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:745284 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","2515.00","credit","Reimbursement","Adv Tiered Interest Chkg","",""
"12/01/2016","House Of Pain","MINIS HOUSE OF PAIN 916-9337246 CA","225.00","debit","Gym","Citi Dividend Platinum Select Visa Card","",""
"12/01/2016","Online Shoes","ONLINESHOES.COM 604-6648073 WA","284.84","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","ArtBeads","ARTBEADS COM 866-715-2323 WA","34.36","debit","Hobbies","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Target","TARGET 00022707 ELDORADO HILLCA","65.74","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Next Directory Internet","NEXT DIRECTORY INTERNET GB","20.00","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Nordstrom","NORDSTROM RACK #481 FOLSOM CA","221.19","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","33.77","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Costco","COSTCO WHSE #0765 FOLSOM CA","137.08","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/30/2016","Arco","ARCO PAYPOINT 11/30 #000752017 PURCHASE ARCO PAYPOINT CAMERON PARK CA","16.73","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/29/2016","California Kitchen","CALIFORNIA KITCHEN PLACERVILLE CA","43.09","debit","Food & Dining","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","98.50","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","Home Depot","HOMEDEPOT.COM 800-430-3376 GA","266.06","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","18.50","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","Home Depot","HOMEDEPOT.COM 800-430-3376 GA","106.43","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","16.11","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","Amazon","AMZ*Mouth Foods amzn.com/pmtsWA","30.79","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/29/2016","AT&T Wireless","AT&T MOBILITY Bill Payment","183.24","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"11/29/2016","Kaiser Permanente","KAISER PERMANENTE Bill Payment","564.77","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"11/29/2016","Kaiser Permanente","KAISER PERMANENTE Bill Payment","623.35","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"11/28/2016","Cavenders","CAVENDERS.COM 903-509-9509 TX","59.97","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"11/28/2016","Delta","DELTA AIR 0067927053791BELLEVUE WA","154.20","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"11/28/2016","Arco","ARCO PAYPOINT 11/26 #000651643 PURCHASE ARCO PAYPOINT CAMERON PARK CA","22.10","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/27/2016","Amazon","Amazon.com AMZN.COM/BILLWA","144.06","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
